order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,discount_amount,total_amount
ORD00000913,CUST000285,2025-04-05 22:45:13,Shipped,Cash,9002 Elm St,Houston,TX,11.05,1169.0
ORD00000914,CUST000798,2025-04-20 22:45:13,Shipped,Credit Card,3256 Oak St,Los Angeles,CA,27.73,8977.62
ORD00000915,CUST000546,2025-03-06 22:45:13,Cancelled,PayPal,5634 Main St,New York,TX,20.16,2204.32
ORD00000916,CUST000965,2024-09-16 22:45:13,Processing,Cash,5139 Main St,San Jose,TX,26.48,3213.38
ORD00000917,CUST000765,2025-03-27 22:45:13,Processing,Cash,1857 Oak St,Philadelphia,TX,2.44,4709.31
ORD00000918,CUST000383,2025-04-25 22:45:13,Shipped,Cash,3623 Main St,Philadelphia,AZ,25.42,2934.41
ORD00000919,CUST000217,2025-07-07 22:45:13,Shipped,Cash,7028 Oak St,Phoenix,CA,33.3,1282.24
ORD00000920,CUST000295,2025-03-14 22:45:13,Shipped,Bank Transfer,6728 Elm St,Chicago,IL,34.81,7877.07
ORD00000921,CUST000409,2025-01-29 22:45:13,Completed,Cash,5061 Elm St,Houston,IL,42.22,6339.96
ORD00000922,CUST000896,2025-03-20 22:45:13,Completed,PayPal,7220 Elm St,Los Angeles,NY,49.52,6849.95
ORD00000923,CUST000026,2024-11-19 22:45:13,Processing,PayPal,3547 Park St,Philadelphia,AZ,32.2,9745.04
ORD00000924,CUST000182,2025-05-06 22:45:13,Completed,Cash,2939 Park St,Dallas,IL,48.59,6114.84
ORD00000925,CUST000651,2024-08-08 22:45:13,Completed,Bank Transfer,2618 Oak St,San Diego,CA,29.48,4123.01
ORD00000926,CUST000549,2025-07-02 22:45:13,Cancelled,Cash,4015 Oak St,Philadelphia,TX,1.37,9957.96
ORD00000927,CUST000739,2024-10-05 22:45:13,Cancelled,Cash,8415 Park St,Chicago,TX,0.34,1883.82
ORD00000928,CUST000751,2025-02-07 22:45:13,Processing,PayPal,3472 Main St,Dallas,PA,42.44,2245.51
ORD00000929,CUST000965,2024-10-07 22:45:13,Processing,PayPal,9153 Main St,San Jose,TX,11.37,5962.95
ORD00000930,CUST000654,2025-05-05 22:45:13,Completed,Credit Card,4373 Park St,San Diego,CA,24.0,8785.55
ORD00000931,CUST000185,2025-01-12 22:45:13,Cancelled,PayPal,796 Oak St,Philadelphia,TX,1.89,1919.5
ORD00000932,CUST000666,2025-01-23 22:45:13,Shipped,Bank Transfer,6739 Park St,Philadelphia,CA,3.97,1427.48
ORD00000933,CUST000200,2025-01-03 22:45:13,Cancelled,PayPal,6949 Park St,Los Angeles,TX,49.62,8054.33
ORD00000934,CUST000260,2025-04-09 22:45:13,Shipped,Credit Card,3195 Oak St,Phoenix,CA,17.99,2530.41
ORD00000935,CUST000195,2025-02-10 22:45:13,Shipped,Bank Transfer,2197 Elm St,New York,NY,5.68,2381.27
ORD00000936,CUST000510,2024-12-02 22:45:13,Completed,Credit Card,3630 Main St,Los Angeles,CA,21.42,2095.14
ORD00000937,CUST000437,2025-01-07 22:45:13,Processing,Cash,9478 Park St,Phoenix,PA,41.36,3458.63
ORD00000938,CUST000514,2025-04-29 22:45:13,Cancelled,Bank Transfer,1313 Elm St,Philadelphia,TX,17.94,3074.89
ORD00000939,CUST000779,2024-12-31 22:45:13,Shipped,PayPal,7990 Elm St,New York,TX,20.02,1583.04
ORD00000940,CUST000882,2025-07-07 22:45:13,Completed,PayPal,7219 Oak St,San Jose,CA,43.01,4757.25
ORD00000941,CUST000894,2024-10-31 22:45:13,Completed,PayPal,5836 Oak St,San Diego,NY,32.55,2665.56
ORD00000942,CUST000993,2025-02-02 22:45:13,Cancelled,Credit Card,9261 Park St,San Diego,AZ,24.42,2187.91
ORD00000943,CUST000563,2024-11-04 22:45:13,Completed,Credit Card,2586 Park St,San Diego,NY,24.51,4049.9
ORD00000944,CUST000244,2024-10-02 22:45:13,Processing,PayPal,599 Park St,Los Angeles,AZ,34.97,65.38
ORD00000945,CUST000475,2025-03-20 22:45:13,Completed,PayPal,2005 Park St,Chicago,TX,4.3,2394.62
ORD00000946,CUST000534,2024-08-03 22:45:13,Completed,Bank Transfer,4170 Main St,San Antonio,NY,3.44,4908.74
ORD00000947,CUST000284,2024-12-23 22:45:13,Processing,Cash,7572 Oak St,Phoenix,NY,43.0,8129.9
ORD00000948,CUST000317,2024-09-24 22:45:13,Processing,Bank Transfer,996 Oak St,Los Angeles,PA,19.94,2073.02
ORD00000949,CUST000956,2025-06-15 22:45:13,Processing,Bank Transfer,6982 Main St,San Jose,CA,9.81,2041.53
ORD00000950,CUST000657,2025-04-16 22:45:13,Shipped,Credit Card,7090 Main St,Houston,CA,48.86,4909.62
ORD00000951,CUST000280,2024-12-24 22:45:13,Cancelled,PayPal,8333 Elm St,Chicago,CA,30.1,77.66
ORD00000952,CUST000010,2024-11-24 22:45:13,Cancelled,Credit Card,2693 Park St,Dallas,NY,46.73,135.01
ORD00000953,CUST000723,2025-04-23 22:45:13,Shipped,Bank Transfer,2722 Elm St,Dallas,TX,38.93,255.87
ORD00000954,CUST000223,2025-01-02 22:45:13,Cancelled,Credit Card,9507 Elm St,San Antonio,IL,14.08,510.63
ORD00000955,CUST000738,2025-05-06 22:45:13,Completed,Credit Card,277 Elm St,Houston,TX,3.46,5845.8
ORD00000956,CUST000364,2024-12-14 22:45:13,Cancelled,Bank Transfer,7028 Main St,Phoenix,CA,41.85,876.11
ORD00000957,CUST000775,2025-03-23 22:45:13,Cancelled,Bank Transfer,7174 Elm St,San Jose,NY,2.67,3425.35
ORD00000958,CUST000309,2024-11-24 22:45:13,Completed,Cash,1348 Oak St,Houston,TX,10.07,4497.44
ORD00000959,CUST000796,2024-09-23 22:45:13,Cancelled,PayPal,4652 Oak St,San Jose,PA,34.29,4898.35
ORD00000960,CUST000855,2025-06-17 22:45:13,Processing,Bank Transfer,1336 Main St,Dallas,NY,24.76,294.84
ORD00000961,CUST000912,2025-01-02 22:45:13,Shipped,PayPal,2641 Oak St,Philadelphia,TX,23.9,930.4
ORD00000962,CUST000033,2024-11-02 22:45:13,Shipped,PayPal,3376 Elm St,San Jose,TX,42.75,1297.47
ORD00000963,CUST000756,2024-09-30 22:45:13,Completed,PayPal,7836 Park St,Houston,TX,30.45,3284.45
ORD00000964,CUST000482,2024-11-11 22:45:13,Completed,Bank Transfer,2356 Park St,Philadelphia,IL,43.27,732.23
ORD00000965,CUST000102,2025-05-04 22:45:13,Processing,Cash,5757 Oak St,New York,AZ,6.01,6696.84
ORD00000966,CUST000223,2025-07-06 22:45:13,Processing,PayPal,2162 Oak St,San Antonio,IL,5.76,4854.36
ORD00000967,CUST000299,2024-12-18 22:45:13,Completed,Cash,3079 Main St,San Jose,TX,17.55,6464.28
ORD00000968,CUST000812,2025-05-21 22:45:13,Cancelled,Credit Card,7910 Oak St,Los Angeles,TX,17.36,5130.92
ORD00000969,CUST000755,2024-10-20 22:45:13,Processing,PayPal,5676 Oak St,Chicago,IL,8.97,2621.99
ORD00000970,CUST000969,2024-09-18 22:45:13,Processing,Cash,1645 Oak St,San Jose,CA,20.2,2392.39
ORD00000971,CUST000757,2025-02-26 22:45:13,Processing,Credit Card,5466 Oak St,Philadelphia,AZ,25.45,6094.15
ORD00000972,CUST000147,2024-07-19 22:45:13,Processing,Cash,6375 Oak St,Phoenix,AZ,3.97,474.26
ORD00000973,CUST000537,2025-06-11 22:45:13,Shipped,Bank Transfer,5298 Oak St,Houston,TX,22.99,4259.68
ORD00000974,CUST000174,2024-12-24 22:45:13,Cancelled,Bank Transfer,6515 Oak St,Dallas,IL,15.38,9487.72
ORD00000975,CUST000742,2024-11-12 22:45:13,Processing,Cash,6767 Park St,Houston,TX,24.41,9658.47
ORD00000976,CUST000568,2024-10-31 22:45:13,Processing,Cash,6439 Elm St,Philadelphia,AZ,43.35,5944.48
ORD00000977,CUST000769,2024-12-17 22:45:13,Cancelled,Bank Transfer,4221 Main St,Chicago,NY,24.27,6244.25
ORD00000978,CUST000961,2024-09-18 22:45:13,Shipped,Credit Card,6071 Main St,New York,CA,14.48,14617.86
ORD00000979,CUST000617,2024-11-08 22:45:13,Cancelled,Credit Card,6284 Park St,Philadelphia,AZ,23.31,1577.13
ORD00000980,CUST000444,2024-08-15 22:45:13,Completed,Cash,8518 Oak St,San Diego,CA,1.44,2050.74
ORD00000981,CUST000710,2024-12-31 22:45:13,Processing,Bank Transfer,6708 Park St,Chicago,TX,5.62,5398.79
ORD00000982,CUST000878,2025-02-22 22:45:13,Completed,Bank Transfer,5188 Main St,San Jose,PA,24.0,2630.64
ORD00000983,CUST000768,2024-08-11 22:45:13,Cancelled,Bank Transfer,2796 Main St,Dallas,CA,44.8,1005.7
ORD00000984,CUST000273,2025-07-15 22:45:13,Processing,Credit Card,267 Park St,San Jose,CA,48.15,10017.64
ORD00000985,CUST000708,2025-01-01 22:45:13,Processing,Bank Transfer,3691 Oak St,New York,TX,4.9,4253.27
ORD00000986,CUST000989,2024-12-14 22:45:13,Cancelled,Cash,9250 Elm St,San Jose,TX,15.06,1854.72
ORD00000987,CUST000527,2025-02-18 22:45:13,Processing,Cash,8270 Main St,San Jose,IL,29.31,4081.88
ORD00000988,CUST000099,2025-06-28 22:45:13,Cancelled,Cash,117 Main St,Chicago,CA,24.09,4392.93
ORD00000989,CUST000989,2024-08-30 22:45:13,Cancelled,Bank Transfer,1057 Main St,San Jose,TX,37.97,665.81
ORD00000990,CUST000226,2024-12-25 22:45:13,Cancelled,PayPal,8461 Oak St,San Diego,PA,42.79,10502.92
ORD00000991,CUST000181,2025-03-25 22:45:13,Completed,Credit Card,8207 Oak St,Los Angeles,TX,31.06,11244.28
ORD00000992,CUST000941,2024-09-16 22:45:13,Processing,Cash,4732 Park St,Philadelphia,AZ,47.66,1112.62
ORD00000993,CUST000005,2025-06-15 22:45:13,Shipped,PayPal,8000 Elm St,New York,TX,48.45,407.99
ORD00000994,CUST000687,2025-04-18 22:45:13,Cancelled,Credit Card,6612 Elm St,New York,CA,10.35,8965.29
ORD00000995,CUST000543,2025-02-13 22:45:13,Shipped,Bank Transfer,3033 Oak St,New York,TX,0.33,825.02
ORD00000996,CUST000674,2024-07-30 22:45:13,Processing,Bank Transfer,9491 Park St,Los Angeles,NY,42.35,2256.26
ORD00000997,CUST000920,2024-09-29 22:45:13,Shipped,Bank Transfer,1461 Park St,San Diego,TX,12.72,4584.33
ORD00000998,CUST000451,2024-12-27 22:45:13,Cancelled,Bank Transfer,592 Park St,San Diego,TX,21.92,7506.34
ORD00000999,CUST000833,2025-04-29 22:45:13,Processing,PayPal,7847 Park St,Dallas,AZ,13.82,5444.95
ORD00001000,CUST000823,2025-05-25 22:45:13,Completed,PayPal,414 Oak St,San Jose,TX,25.59,1239.37
ORD00001001,CUST000282,2024-09-26 22:45:13,Shipped,Credit Card,3928 Oak St,San Antonio,AZ,40.09,1072.63
ORD00001002,CUST000180,2024-12-10 22:45:13,Processing,PayPal,3114 Oak St,Philadelphia,TX,41.17,10561.44
ORD00001003,CUST000249,2025-07-12 22:45:13,Completed,Cash,3585 Oak St,Dallas,TX,45.74,991.73
ORD00001004,CUST000255,2025-01-13 22:45:13,Shipped,Credit Card,3046 Park St,Chicago,PA,25.05,15481.23
ORD00001005,CUST000450,2024-10-13 22:45:13,Shipped,Bank Transfer,3818 Elm St,San Jose,NY,47.97,9068.56
ORD00001006,CUST000046,2025-04-04 22:45:13,Shipped,PayPal,9901 Main St,Los Angeles,PA,48.83,1105.82
ORD00001007,CUST000964,2025-01-26 22:45:13,Shipped,Cash,1915 Park St,San Diego,NY,33.01,3057.31
ORD00001008,CUST000458,2025-03-05 22:45:13,Shipped,PayPal,9273 Oak St,San Diego,CA,37.95,9194.26
ORD00001009,CUST000225,2024-08-28 22:45:13,Processing,PayPal,7750 Park St,Philadelphia,PA,36.62,5997.59
ORD00001010,CUST000391,2024-07-28 22:45:13,Shipped,Cash,1086 Elm St,Dallas,CA,48.77,3284.33
ORD00001011,CUST000888,2025-05-24 22:45:13,Shipped,PayPal,8534 Oak St,Dallas,TX,34.69,6534.78
ORD00001012,CUST000328,2025-07-18 22:45:13,Processing,PayPal,5594 Elm St,San Diego,CA,45.35,6426.54
ORD00001013,CUST000464,2025-03-24 22:45:13,Cancelled,Bank Transfer,3699 Park St,Chicago,PA,35.33,3850.74
ORD00001014,CUST000288,2024-11-09 22:45:13,Processing,PayPal,6566 Park St,Philadelphia,CA,46.42,10344.38
ORD00001015,CUST000815,2025-03-05 22:45:13,Shipped,PayPal,9715 Oak St,San Diego,AZ,16.57,1457.51
ORD00001016,CUST000078,2025-06-25 22:45:13,Shipped,PayPal,5201 Elm St,Houston,TX,41.29,4793.21
ORD00001017,CUST000096,2024-12-10 22:45:13,Completed,PayPal,6003 Park St,San Antonio,CA,20.04,4315.8
ORD00001018,CUST000186,2025-03-31 22:45:13,Processing,Credit Card,3553 Elm St,San Antonio,IL,28.13,4371.75
ORD00001019,CUST000909,2025-02-20 22:45:13,Shipped,Cash,3315 Oak St,San Antonio,IL,4.63,1316.45
ORD00001020,CUST000787,2025-01-28 22:45:13,Processing,Bank Transfer,9881 Elm St,Los Angeles,CA,24.96,790.75
ORD00001021,CUST000721,2025-05-04 22:45:13,Cancelled,Credit Card,8944 Elm St,Chicago,CA,44.72,1447.71
ORD00001022,CUST000162,2025-06-13 22:45:13,Shipped,Bank Transfer,4282 Elm St,Dallas,NY,47.71,5222.04
ORD00001023,CUST000160,2025-07-05 22:45:13,Completed,Cash,6962 Main St,San Diego,TX,43.54,7560.04
ORD00001024,CUST000455,2025-03-26 22:45:13,Processing,Cash,8869 Park St,San Diego,TX,11.1,1810.96
ORD00001025,CUST000757,2024-09-06 22:45:13,Processing,Credit Card,5841 Elm St,Philadelphia,AZ,39.52,3173.34
ORD00001026,CUST000406,2024-09-21 22:45:13,Processing,Credit Card,4196 Park St,San Jose,CA,22.72,4126.83
ORD00001027,CUST000646,2025-03-18 22:45:13,Completed,Bank Transfer,1761 Oak St,San Diego,CA,35.87,4558.74
ORD00001028,CUST000378,2025-05-14 22:45:13,Completed,PayPal,9958 Oak St,Philadelphia,AZ,43.42,5611.94
ORD00001029,CUST000912,2025-01-24 22:45:13,Processing,Credit Card,9520 Oak St,Philadelphia,TX,30.36,3921.99
ORD00001030,CUST000081,2025-05-27 22:45:13,Shipped,Cash,3302 Main St,New York,TX,0.19,5618.8
ORD00001031,CUST000414,2025-02-23 22:45:13,Processing,Credit Card,2585 Oak St,Los Angeles,TX,48.09,8474.19
ORD00001032,CUST000949,2024-12-24 22:45:13,Completed,Credit Card,1553 Elm St,San Antonio,TX,41.38,6199.21
ORD00001033,CUST000726,2025-01-06 22:45:13,Processing,Cash,4982 Elm St,San Diego,TX,11.42,3476.47
ORD00001034,CUST000827,2024-09-01 22:45:13,Cancelled,Bank Transfer,8607 Main St,Dallas,TX,28.12,3195.17
ORD00001035,CUST000812,2024-09-29 22:45:13,Completed,Cash,6948 Park St,Los Angeles,TX,3.18,7506.29
ORD00001036,CUST000683,2025-06-04 22:45:13,Shipped,Cash,1802 Oak St,San Diego,CA,17.42,1639.21
ORD00001037,CUST000535,2025-05-04 22:45:13,Completed,Bank Transfer,376 Main St,Houston,TX,2.78,4721.59
ORD00001038,CUST000352,2025-01-15 22:45:13,Processing,Cash,6709 Oak St,Phoenix,PA,16.95,2137.56
ORD00001039,CUST000906,2025-03-16 22:45:13,Shipped,Credit Card,9036 Oak St,San Antonio,CA,35.14,855.59
ORD00001040,CUST000635,2024-10-29 22:45:13,Processing,Bank Transfer,4887 Park St,Philadelphia,TX,48.25,1494.21
ORD00001041,CUST000636,2025-04-27 22:45:13,Cancelled,Bank Transfer,3876 Oak St,Chicago,CA,31.06,2223.08
ORD00001042,CUST000684,2025-04-05 22:45:13,Processing,PayPal,7980 Elm St,Chicago,CA,17.65,9595.94
ORD00001043,CUST000300,2025-06-10 22:45:13,Cancelled,Credit Card,6687 Main St,Chicago,CA,39.32,2487.36
ORD00001044,CUST000347,2024-12-24 22:45:13,Completed,Bank Transfer,1966 Oak St,San Antonio,PA,23.2,8626.19
ORD00001045,CUST000591,2025-03-01 22:45:13,Shipped,Credit Card,6517 Park St,San Antonio,PA,33.01,3053.52
ORD00001046,CUST000271,2025-02-14 22:45:13,Processing,Cash,1780 Main St,Los Angeles,CA,26.05,5186.29
ORD00001047,CUST000572,2025-07-12 22:45:13,Processing,Bank Transfer,3616 Oak St,San Diego,NY,0.99,4150.01
ORD00001048,CUST000048,2025-06-18 22:45:13,Shipped,PayPal,9648 Main St,Phoenix,TX,25.7,4244.79
ORD00001049,CUST000627,2024-12-20 22:45:13,Processing,Credit Card,3967 Oak St,San Jose,PA,1.5,5340.38
ORD00001050,CUST000680,2025-04-16 22:45:13,Processing,Bank Transfer,9969 Elm St,San Jose,CA,13.32,6154.17
ORD00001051,CUST000563,2024-08-01 22:45:13,Processing,Bank Transfer,2755 Main St,San Diego,NY,6.52,1173.58
ORD00001052,CUST000990,2024-08-20 22:45:13,Completed,Credit Card,7725 Main St,Chicago,CA,31.39,8763.48
ORD00001053,CUST000712,2024-08-27 22:45:13,Cancelled,PayPal,5750 Elm St,Dallas,NY,37.78,5741.61
ORD00001054,CUST000205,2025-04-17 22:45:13,Cancelled,Credit Card,3556 Elm St,San Diego,CA,9.81,3702.61
ORD00001055,CUST000687,2025-07-10 22:45:13,Processing,Cash,1575 Elm St,New York,CA,44.47,973.32
ORD00001056,CUST000393,2024-08-27 22:45:13,Cancelled,Cash,4550 Park St,Chicago,IL,23.3,2350.62
ORD00001057,CUST000726,2025-05-09 22:45:13,Processing,Credit Card,2872 Oak St,San Diego,TX,11.68,7726.77
ORD00001058,CUST000589,2025-02-25 22:45:13,Completed,Cash,2258 Elm St,San Diego,TX,24.63,1604.81
ORD00001059,CUST000993,2024-10-14 22:45:13,Shipped,PayPal,4331 Park St,San Diego,AZ,28.43,4357.12
ORD00001060,CUST000673,2025-02-05 22:45:13,Shipped,Credit Card,2463 Main St,Dallas,TX,38.12,442.36
ORD00001061,CUST000339,2025-06-16 22:45:13,Completed,PayPal,3849 Oak St,Chicago,TX,5.82,9735.43
ORD00001062,CUST000305,2024-08-08 22:45:13,Cancelled,PayPal,3554 Main St,Los Angeles,CA,33.56,3066.78
ORD00001063,CUST000140,2024-10-20 22:45:13,Shipped,Cash,5949 Park St,Phoenix,TX,19.47,12227.67
ORD00001064,CUST000028,2024-08-26 22:45:13,Shipped,Cash,1489 Park St,Dallas,CA,13.08,1449.1
ORD00001065,CUST000708,2025-06-21 22:45:13,Completed,PayPal,2697 Elm St,New York,TX,12.77,1637.4
ORD00001066,CUST000915,2025-06-21 22:45:13,Processing,Credit Card,387 Oak St,Philadelphia,AZ,49.18,5186.93
ORD00001067,CUST000481,2024-08-06 22:45:13,Completed,Credit Card,1576 Elm St,Los Angeles,TX,25.94,6527.41
ORD00001068,CUST000400,2024-12-14 22:45:13,Completed,Credit Card,8371 Park St,Chicago,CA,24.78,2332.23
ORD00001069,CUST000469,2024-10-27 22:45:13,Completed,PayPal,7553 Oak St,San Jose,NY,2.43,8275.97
ORD00001070,CUST000602,2025-02-26 22:45:13,Cancelled,PayPal,6651 Main St,Phoenix,AZ,3.88,3391.63
ORD00001071,CUST000049,2025-05-02 22:45:13,Cancelled,Cash,2361 Main St,Chicago,TX,14.11,2999.84
ORD00001072,CUST000915,2024-11-04 22:45:13,Cancelled,Bank Transfer,4118 Oak St,Philadelphia,AZ,21.32,3463.53
ORD00001073,CUST000439,2024-11-16 22:45:13,Cancelled,Credit Card,3606 Park St,New York,PA,27.55,4729.22
ORD00001074,CUST000293,2024-08-14 22:45:13,Processing,Bank Transfer,1415 Elm St,San Antonio,AZ,13.7,1456.12
ORD00001075,CUST000697,2025-05-01 22:45:13,Shipped,Cash,2116 Elm St,San Antonio,TX,22.55,3598.73
ORD00001076,CUST000456,2025-03-22 22:45:13,Completed,PayPal,165 Oak St,Houston,NY,32.86,6287.41
ORD00001077,CUST000516,2025-06-18 22:45:13,Cancelled,PayPal,7149 Main St,Dallas,TX,46.91,1063.57
ORD00001078,CUST000190,2025-04-29 22:45:13,Processing,PayPal,9246 Main St,San Antonio,TX,26.55,5274.69
ORD00001079,CUST000415,2025-01-13 22:45:13,Shipped,Cash,2563 Oak St,Phoenix,TX,6.77,2304.96
ORD00001080,CUST000696,2024-09-09 22:45:13,Processing,PayPal,4983 Main St,Phoenix,TX,41.79,4087.29
ORD00001081,CUST000444,2024-12-04 22:45:13,Completed,Bank Transfer,3353 Oak St,San Diego,CA,33.54,2893.44
ORD00001082,CUST000516,2025-03-30 22:45:13,Shipped,Bank Transfer,3024 Main St,Dallas,TX,47.44,866.95
ORD00001083,CUST000022,2024-10-13 22:45:13,Shipped,PayPal,4264 Oak St,San Jose,NY,47.06,170.3
ORD00001084,CUST000471,2025-01-24 22:45:13,Completed,Cash,4502 Elm St,San Jose,IL,45.28,9330.58
ORD00001085,CUST000075,2025-03-29 22:45:13,Completed,Cash,8142 Elm St,San Antonio,IL,23.78,3322.67
ORD00001086,CUST000461,2024-10-06 22:45:13,Completed,Bank Transfer,979 Oak St,New York,CA,44.87,1991.18
ORD00001087,CUST000062,2025-04-27 22:45:13,Cancelled,Bank Transfer,8694 Elm St,San Jose,NY,32.53,2536.4
ORD00001088,CUST000372,2025-01-11 22:45:13,Processing,Bank Transfer,3598 Main St,Houston,IL,13.72,4582.66
ORD00001089,CUST000564,2024-11-18 22:45:13,Shipped,Cash,929 Park St,San Jose,TX,31.86,5.83
ORD00001090,CUST000445,2024-09-26 22:45:13,Shipped,Bank Transfer,4961 Main St,San Diego,TX,49.37,9347.91
ORD00001091,CUST000596,2024-09-23 22:45:13,Cancelled,Bank Transfer,2765 Park St,Houston,CA,19.36,6289.38
ORD00001092,CUST000575,2025-03-02 22:45:13,Shipped,Bank Transfer,7449 Elm St,San Jose,PA,32.1,727.08
ORD00001093,CUST000581,2024-12-24 22:45:13,Processing,Credit Card,5272 Park St,Los Angeles,CA,34.16,2881.29
ORD00001094,CUST000123,2025-06-08 22:45:13,Completed,Bank Transfer,4365 Elm St,San Diego,CA,1.68,4921.95
ORD00001095,CUST000716,2025-01-20 22:45:13,Completed,Bank Transfer,8783 Park St,Philadelphia,TX,27.22,2387.89
ORD00001096,CUST000178,2025-03-18 22:45:13,Processing,Credit Card,5573 Main St,Chicago,PA,34.81,3415.82
ORD00001097,CUST000189,2025-02-06 22:45:13,Processing,Cash,5830 Elm St,Dallas,CA,42.27,2582.91
ORD00001098,CUST000252,2025-02-05 22:45:13,Shipped,Credit Card,4987 Park St,Houston,PA,41.5,2777.0
ORD00001099,CUST000281,2024-11-08 22:45:13,Processing,Bank Transfer,8102 Oak St,Houston,PA,35.01,3925.89
ORD00001100,CUST000789,2025-01-15 22:45:13,Processing,Cash,8819 Oak St,Dallas,PA,33.47,4837.27
ORD00001101,CUST000844,2024-07-26 22:45:13,Cancelled,PayPal,1326 Main St,New York,TX,45.6,2587.89
ORD00001102,CUST000952,2025-05-15 22:45:13,Completed,PayPal,2841 Oak St,Phoenix,AZ,22.57,4397.23
ORD00001103,CUST000774,2025-06-11 22:45:13,Completed,Cash,1653 Elm St,San Antonio,CA,44.44,4696.47
ORD00001104,CUST000384,2025-03-01 22:45:13,Completed,PayPal,8017 Elm St,New York,TX,37.7,5161.47
ORD00001105,CUST000715,2025-05-14 22:45:13,Processing,Cash,3019 Oak St,Los Angeles,TX,40.53,6959.57
ORD00001106,CUST000204,2024-11-10 22:45:13,Completed,Bank Transfer,7512 Main St,Phoenix,TX,41.34,6109.75
ORD00001107,CUST000506,2025-03-12 22:45:13,Processing,Credit Card,7572 Elm St,San Antonio,PA,30.82,1313.65
ORD00001108,CUST000652,2025-03-20 22:45:13,Cancelled,Bank Transfer,3103 Elm St,San Diego,CA,29.78,4022.14
ORD00001109,CUST000493,2025-04-05 22:45:13,Completed,Cash,1680 Park St,Phoenix,AZ,5.07,3113.75
ORD00001110,CUST000269,2025-05-17 22:45:13,Shipped,Bank Transfer,9897 Elm St,Dallas,IL,11.75,5803.54
ORD00001111,CUST000571,2025-05-23 22:45:13,Shipped,PayPal,9187 Oak St,Phoenix,PA,26.4,206.8
ORD00001112,CUST000195,2025-01-17 22:45:13,Processing,Bank Transfer,2138 Main St,New York,NY,34.56,789.44
ORD00001113,CUST000674,2025-04-26 22:45:13,Shipped,Bank Transfer,7342 Elm St,Los Angeles,NY,17.39,987.28
ORD00001114,CUST000661,2025-03-14 22:45:13,Cancelled,Cash,5681 Main St,San Jose,TX,33.88,898.32
ORD00001115,CUST000756,2024-10-01 22:45:13,Shipped,Bank Transfer,2904 Elm St,Houston,TX,9.31,2690.57
ORD00001116,CUST000793,2025-06-16 22:45:13,Cancelled,PayPal,8497 Main St,New York,AZ,43.07,4421.86
ORD00001117,CUST000570,2024-12-17 22:45:13,Cancelled,Cash,5708 Park St,Houston,IL,45.32,2074.21
ORD00001118,CUST000789,2025-03-06 22:45:13,Shipped,PayPal,946 Main St,Dallas,PA,17.15,6005.17
ORD00001119,CUST000091,2024-10-20 22:45:13,Shipped,PayPal,1860 Main St,Los Angeles,IL,9.13,8589.76
ORD00001120,CUST000413,2024-12-13 22:45:13,Completed,Credit Card,3627 Main St,Houston,TX,8.7,3772.42
ORD00001121,CUST000555,2024-10-03 22:45:13,Processing,Cash,9105 Park St,San Diego,CA,12.11,2400.0
ORD00001122,CUST000595,2024-11-29 22:45:13,Completed,PayPal,8104 Park St,Philadelphia,CA,32.02,217.6
ORD00001123,CUST000396,2025-02-18 22:45:13,Cancelled,Credit Card,3054 Main St,San Jose,PA,23.36,1326.8
ORD00001124,CUST000490,2024-09-18 22:45:13,Completed,Credit Card,8678 Oak St,Chicago,CA,41.36,2641.05
ORD00001125,CUST000823,2024-08-21 22:45:13,Shipped,Credit Card,8084 Main St,San Jose,TX,45.73,3315.5
ORD00001126,CUST000696,2024-12-23 22:45:13,Completed,PayPal,2623 Oak St,Phoenix,TX,42.92,4119.33
ORD00001127,CUST000770,2024-12-18 22:45:13,Completed,PayPal,5338 Park St,Los Angeles,CA,18.71,4320.79
